SVC_CD|MODIFIER_1|FEE|AS_OF_DATE
59897|UB|70.00|20231001
59898|UA|130.00|20231001
59898|UB|160.00|20231001
59899|UA|8.00|20231001
59899|UB|8.00|20231001
60000|UA|30.00|20231001
60000|UB|60.00|20231001
60100|UA|17.00|20231001
60100|UB|37.00|20231001
60200|UA|30.00|20231001
60200|UB|60.00|20231001
60210|UA|35.00|20231001
60210|UB|65.00|20231001
60212|UA|35.00|20231001
60212|UB|65.00|20231001
60220|UA|35.00|20231001
60220|UB|65.00|20231001
60240|UB|70.00|20231001
60240|UA|40.00|20231001
60252|UB|70.00|20231001
60252|UA|40.00|20231001
60254|UA|65.00|20231001
60254|UB|95.00|20231001
60270|UB|80.00|20231001
60270|UA|50.00|20231001
60271|UB|80.00|20231001
60271|UA|50.00|20231001
60280|UB|80.00|20231001
60280|UA|50.00|20231001
60281|UB|80.00|20231001
60281|UA|50.00|20231001
60300|UA|17.00|20231001
60300|UB|37.00|20231001
60502|UB|60.00|20231001
60502|UA|30.00|20231001
60505|UA|40.00|20231001
60505|UB|70.00|20231001
60512|UA|40.00|20231001
60512|UB|70.00|20231001
60521|UB|60.00|20231001
60521|UA|30.00|20231001
60522|UB|60.00|20231001
60522|UA|30.00|20231001
60540|UA|40.00|20231001
60540|UB|70.00|20231001
60545|UA|30.00|20231001
60545|UB|60.00|20231001
60600|UA|30.00|20231001
60600|UB|60.00|20231001
60605|UA|30.00|20231001
60605|UB|60.00|20231001
60650|UA|130.00|20231001
60650|UB|160.00|20231001
60659|UA|130.00|20231001
60659|UB|160.00|20231001
60699|UA|40.00|20231001
60699|UB|70.00|20231001
61001|UB|40.00|20231001
61001|UA|20.00|20231001
61020|UB|40.00|20231001
61020|UA|20.00|20231001
61026|UB|40.00|20231001
61026|UA|20.00|20231001
61055|UB|40.00|20231001
61055|UA|20.00|20231001
61070|UA|15.00|20231001
61070|UB|35.00|20231001
61105|UA|25.00|20231001
61105|UB|55.00|20231001
61107|UA|25.00|20231001
61107|UB|55.00|20231001
61108|UA|20.00|20231001
61108|UB|40.00|20231001
61120|UA|25.00|20231001
61120|UB|55.00|20231001
61140|UA|25.00|20231001
61140|UB|55.00|20231001
61150|UA|35.00|20231001
61150|UB|65.00|20231001
61151|UB|65.00|20231001
61151|UA|35.00|20231001
61154|UA|35.00|20231001
61154|UB|65.00|20231001
61156|UA|35.00|20231001
61156|UB|65.00|20231001
61210|UA|35.00|20231001
61210|UB|65.00|20231001
61215|UA|35.00|20231001
61215|UB|65.00|20231001
61250|UA|35.00|20231001
61250|UB|65.00|20231001
61253|UA|35.00|20231001
61253|UB|65.00|20231001
61305|UB|70.00|20231001
61305|UA|40.00|20231001
61312|UB|70.00|20231001
61312|UA|40.00|20231001
61313|UB|70.00|20231001
61313|UA|40.00|20231001
61314|UB|70.00|20231001
61314|UA|40.00|20231001
61315|UB|70.00|20231001
61315|UA|40.00|20231001
61316|UB|70.00|20231001
61316|UA|40.00|20231001
61320|UB|70.00|20231001
61320|UA|40.00|20231001
61321|UB|70.00|20231001
61321|UA|40.00|20231001
61322|UB|70.00|20231001
61322|UA|40.00|20231001
61323|UA|45.00|20231001
61323|UB|75.00|20231001
61330|UA|35.00|20231001
61330|UB|65.00|20231001
61332|UB|70.00|20231001
61332|UA|40.00|20231001
61333|UB|70.00|20231001
61333|UA|40.00|20231001
61340|UA|35.00|20231001
61340|UB|65.00|20231001
61343|UA|35.00|20231001
61343|UB|65.00|20231001
61458|UB|70.00|20231001
61458|UA|40.00|20231001
61460|UB|70.00|20231001
61460|UA|40.00|20231001
61480|UB|70.00|20231001
61480|UA|40.00|20231001
61500|UA|50.00|20231001
61500|UB|80.00|20231001
61501|UB|80.00|20231001
61501|UA|50.00|20231001
61510|UA|50.00|20231001
61510|UB|80.00|20231001
61512|UA|50.00|20231001
61512|UB|80.00|20231001
61514|UA|50.00|20231001
61514|UB|80.00|20231001
61516|UA|50.00|20231001
61516|UB|80.00|20231001
61517|UA|50.00|20231001
61517|UB|80.00|20231001
61519|UB|80.00|20231001
61519|UA|50.00|20231001
61520|UB|80.00|20231001
61520|UA|50.00|20231001
61521|UB|80.00|20231001
61521|UA|50.00|20231001
61522|UB|80.00|20231001
61522|UA|50.00|20231001
61524|UA|45.00|20231001
61524|UB|75.00|20231001
61526|UA|50.00|20231001
61526|UB|80.00|20231001
61530|UA|50.00|20231001
61530|UB|80.00|20231001
61531|UA|35.00|20231001
61531|UB|65.00|20231001
61534|UB|65.00|20231001
61534|UA|35.00|20231001
61535|UB|65.00|20231001
61535|UA|35.00|20231001
61536|UB|65.00|20231001
61536|UA|35.00|20231001
61537|UB|65.00|20231001
61537|UA|35.00|20231001
61538|UB|65.00|20231001
61538|UA|35.00|20231001
61539|UB|65.00|20231001
61539|UA|35.00|20231001
61540|UB|65.00|20231001
61540|UA|35.00|20231001
61541|UB|65.00|20231001
61541|UA|35.00|20231001
61543|UB|65.00|20231001
61543|UA|35.00|20231001
61544|UB|65.00|20231001
61544|UA|35.00|20231001
61545|UB|65.00|20231001
61545|UA|35.00|20231001
61546|UA|50.00|20231001
61546|UB|80.00|20231001
61548|UA|50.00|20231001
61548|UB|80.00|20231001
61552|UB|65.00|20231001
61552|UA|35.00|20231001
61556|UB|65.00|20231001
61556|UA|35.00|20231001
61557|UB|65.00|20231001
61557|UA|35.00|20231001
61558|UA|60.00|20231001
61558|UB|90.00|20231001
61559|UB|90.00|20231001
61559|UA|60.00|20231001
61563|UA|45.00|20231001
61563|UB|75.00|20231001
61564|UA|60.00|20231001
61564|UB|90.00|20231001
61566|UA|45.00|20231001
61566|UB|75.00|20231001
61567|UB|75.00|20231001
61567|UA|45.00|20231001
61570|UA|60.00|20231001
61570|UB|90.00|20231001
61571|UA|50.00|20231001
61571|UB|80.00|20231001
61575|UA|50.00|20231001
61575|UB|80.00|20231001
61576|UB|80.00|20231001
61576|UA|50.00|20231001
61581|UB|80.00|20231001
61581|UA|50.00|20231001
61582|UB|80.00|20231001
61582|UA|50.00|20231001
61583|UB|80.00|20231001
61583|UA|50.00|20231001
61584|UB|80.00|20231001
61584|UA|50.00|20231001
61585|UB|80.00|20231001
61585|UA|50.00|20231001
61586|UB|80.00|20231001
61586|UA|50.00|20231001
61591|UB|80.00|20231001
61591|UA|50.00|20231001
61592|UB|80.00|20231001
61592|UA|50.00|20231001
61596|UB|80.00|20231001
61596|UA|50.00|20231001
61597|UB|80.00|20231001
61597|UA|50.00|20231001
61598|UB|80.00|20231001
61598|UA|50.00|20231001
61600|UA|20.00|20231001
61600|UB|50.00|20231001
61601|UB|50.00|20231001
61601|UA|20.00|20231001
61606|UB|55.00|20231001
61606|UA|25.00|20231001
61607|UB|55.00|20231001
61607|UA|25.00|20231001
61608|UB|55.00|20231001
61608|UA|25.00|20231001
61610|UB|55.00|20231001
61610|UA|25.00|20231001
61611|UB|55.00|20231001
61611|UA|25.00|20231001
61612|UB|55.00|20231001
61612|UA|25.00|20231001
61613|UA|35.00|20231001
61613|UB|65.00|20231001
61615|UA|25.00|20231001
61615|UB|55.00|20231001
61616|UB|55.00|20231001
61616|UA|25.00|20231001
61618|UA|40.00|20231001
61618|UB|70.00|20231001
61619|UB|70.00|20231001
61619|UA|40.00|20231001
61623|UA|105.00|20231001
61623|UB|130.00|20231001
61624|UA|105.00|20231001
61624|UB|130.00|20231001
61626|UA|105.00|20231001
61626|UB|130.00|20231001
61630|UA|40.00|20231001
61630|UB|70.00|20231001
61635|UA|40.00|20231001
61635|UB|70.00|20231001
61641|UB|70.00|20231001
61641|UA|40.00|20231001
61642|UB|70.00|20231001
61642|UA|40.00|20231001
61645|UA|105.00|20231001
61645|UB|130.00|20231001
61650|UA|105.00|20231001
61650|UB|130.00|20231001
61651|UB|130.00|20231001
61651|UA|105.00|20231001
61680|UA|40.00|20231001
61680|UB|70.00|20231001
61682|UA|40.00|20231001
61682|UB|70.00|20231001
61684|UA|40.00|20231001
61684|UB|70.00|20231001
61686|UA|40.00|20231001
61686|UB|70.00|20231001
61690|UA|40.00|20231001
61690|UB|70.00|20231001
61692|UA|40.00|20231001
61692|UB|70.00|20231001
61697|UA|95.00|20231001
61697|UB|100.00|20231001
61698|UB|100.00|20231001
61698|UA|95.00|20231001
61700|UA|95.00|20231001
61700|UB|100.00|20231001
61702|UA|95.00|20231001
61702|UB|100.00|20231001
61703|UB|100.00|20231001
61703|UA|95.00|20231001
61705|UA|35.00|20231001
61705|UB|65.00|20231001
61708|UA|95.00|20231001
61708|UB|105.00|20231001
61710|UA|30.00|20231001
61710|UB|60.00|20231001
61711|UA|95.00|20231001
61711|UB|100.00|20231001
61735|UB|65.00|20231001
61735|UA|35.00|20231001
61736|UA|35.00|20231001
61736|UB|40.00|20231001
61737|UB|40.00|20231001
61737|UA|35.00|20231001
61750|UB|65.00|20231001
61750|UA|35.00|20231001
61751|UB|65.00|20231001
61751|UA|35.00|20231001
61760|UB|65.00|20231001
61760|UA|35.00|20231001
61770|UB|65.00|20231001
61770|UA|35.00|20231001
61781|UB|65.00|20231001
61781|UA|35.00|20231001
61782|UB|65.00|20231001
61782|UA|35.00|20231001
61783|UA|25.00|20231001
61783|UB|55.00|20231001
61791|UB|60.00|20231001
61791|UA|25.00|20231001
61797|UB|55.00|20231001
61797|UA|25.00|20231001
61798|UB|55.00|20231001
61798|UA|25.00|20231001
61799|UB|55.00|20231001
61799|UA|25.00|20231001
61800|UA|30.00|20231001
61800|UB|60.00|20231001
61863|UB|60.00|20231001
61863|UA|30.00|20231001
61864|UB|60.00|20231001
61864|UA|30.00|20231001
61867|UB|60.00|20231001
61867|UA|30.00|20231001
61868|UB|60.00|20231001
61868|UA|30.00|20231001
61870|UB|60.00|20231001
61870|UA|30.00|20231001
61880|UB|60.00|20231001
61880|UA|30.00|20231001
61885|UB|60.00|20231001
61885|UA|30.00|20231001
61888|UB|60.00|20231001
61888|UA|30.00|20231001
62000|UA|35.00|20231001
62000|UB|65.00|20231001
62005|UA|45.00|20231001
62005|UB|75.00|20231001
62010|UA|50.00|20231001
62010|UB|80.00|20231001
62100|UA|50.00|20231001
62100|UB|80.00|20231001
62115|UA|35.00|20231001
62115|UB|65.00|20231001
62117|UB|70.00|20231001
62117|UA|40.00|20231001
62121|UB|70.00|20231001
62121|UA|40.00|20231001
62140|UB|70.00|20231001
62140|UA|40.00|20231001
62142|UB|80.00|20231001
62142|UA|50.00|20231001
62143|UB|80.00|20231001
62143|UA|50.00|20231001
62145|UB|80.00|20231001
62145|UA|50.00|20231001
62146|UB|80.00|20231001
62146|UA|50.00|20231001
62147|UB|80.00|20231001
62147|UA|50.00|20231001
62148|UB|80.00|20231001
62148|UA|50.00|20231001
62160|UA|25.00|20231001
62160|UB|45.00|20231001
62162|UB|65.00|20231001
62162|UA|35.00|20231001
62163|UB|65.00|20231001
62163|UA|35.00|20231001
62164|UB|65.00|20231001
62164|UA|35.00|20231001
62165|UB|65.00|20231001
62165|UA|35.00|20231001
62190|UB|70.00|20231001
62190|UA|40.00|20231001
62192|UB|70.00|20231001
62192|UA|40.00|20231001
62194|UA|25.00|20231001
62194|UB|60.00|20231001
62200|UA|50.00|20231001
62200|UB|80.00|20231001
62201|UB|80.00|20231001
62201|UA|50.00|20231001
62223|UB|65.00|20231001
62223|UA|35.00|20231001
62225|UA|25.00|20231001
62225|UB|60.00|20231001
62230|UA|40.00|20231001
62230|UB|70.00|20231001
62252|UA|15.00|20231001
62252|UB|35.00|20231001
62256|UA|15.00|20231001
62256|UB|35.00|20231001
62258|UA|35.00|20231001
62258|UB|65.00|20231001
62263|UA|13.00|20231001
62263|UB|23.00|20231001
62264|UB|23.00|20231001
62264|UA|13.00|20231001
62267|UA|13.00|20231001
62267|UB|23.00|20231001
62268|UB|23.00|20231001
62268|UA|13.00|20231001
62269|UA|23.00|20231001
62269|UB|23.00|20231001
62272|UB|23.00|20231001
62272|UA|23.00|20231001
62273|UA|23.00|20231001
62273|UB|23.00|20231001
62281|UB|25.00|20231001
62281|UA|25.00|20231001
62282|UB|25.00|20231001
62282|UA|25.00|20231001
62287|UB|43.00|20231001
62287|UA|23.00|20231001
62290|UB|43.00|20231001
62290|UA|23.00|20231001
62291|UB|43.00|20231001
62291|UA|23.00|20231001
62292|UA|45.00|20231001
62292|UB|75.00|20231001
62294|UA|23.00|20231001
62294|UB|43.00|20231001
62303|UB|43.00|20231001
62303|UA|23.00|20231001
62304|UB|43.00|20231001
62304|UA|23.00|20231001
62305|UB|43.00|20231001
62305|UA|23.00|20231001
62320|UB|23.00|20231001
62320|UA|23.00|20231001
62321|UB|23.00|20231001
62321|UA|23.00|20231001
62322|UB|23.00|20231001
62322|UA|23.00|20231001
62323|UB|23.00|20231001
62323|UA|23.00|20231001
62324|UB|23.00|20231001
62324|UA|23.00|20231001
62325|UB|23.00|20231001
62325|UA|23.00|20231001
62326|UB|23.00|20231001
62326|UA|23.00|20231001
62327|UB|23.00|20231001
62327|UA|23.00|20231001
62328|UB|23.00|20231001
62328|UA|23.00|20231001
62329|UB|23.00|20231001
62329|UA|23.00|20231001
62350|UA|17.00|20231001
62350|UB|47.00|20231001
62351|UB|47.00|20231001
62351|UA|17.00|20231001
62355|UA|17.00|20231001
62355|UB|47.00|20231001
62360|UA|40.00|20231001
62360|UB|70.00|20231001
62361|UB|70.00|20231001
62361|UA|40.00|20231001
62362|UA|40.00|20231001
62362|UB|70.00|20231001
62365|UA|40.00|20231001
62365|UB|70.00|20231001
62368|UB|45.00|20231001
62368|UA|15.00|20231001
62369|UB|45.00|20231001
62369|UA|15.00|20231001
62370|UB|45.00|20231001
62370|UA|15.00|20231001
62380|UA|45.00|20231001
62380|UB|75.00|20231001
63003|UB|75.00|20231001
63003|UA|45.00|20231001
63005|UB|75.00|20231001
63005|UA|45.00|20231001
63011|UB|75.00|20231001
63011|UA|45.00|20231001
63012|UB|75.00|20231001
63012|UA|45.00|20231001
63015|UB|75.00|20231001
63015|UA|45.00|20231001
63016|UB|75.00|20231001
63016|UA|45.00|20231001
63017|UB|75.00|20231001
63017|UA|45.00|20231001
63020|UB|75.00|20231001
63020|UA|45.00|20231001
63030|UB|75.00|20231001
63030|UA|45.00|20231001
63035|UB|75.00|20231001
63035|UA|45.00|20231001
63040|UB|75.00|20231001
63040|UA|45.00|20231001
63042|UB|75.00|20231001
63042|UA|45.00|20231001
63043|UB|75.00|20231001
63043|UA|45.00|20231001
63044|UB|75.00|20231001
63044|UA|45.00|20231001
63045|UB|75.00|20231001
63045|UA|45.00|20231001
63046|UB|75.00|20231001
63046|UA|45.00|20231001
63047|UB|75.00|20231001
63047|UA|45.00|20231001
63048|UB|75.00|20231001
63048|UA|45.00|20231001
63050|UB|75.00|20231001
63050|UA|45.00|20231001
63051|UB|75.00|20231001
63051|UA|45.00|20231001
63052|UB|75.00|20231001
63052|UA|45.00|20231001
63053|UB|75.00|20231001
63053|UA|45.00|20231001
63055|UB|75.00|20231001
63055|UA|45.00|20231001
63056|UB|75.00|20231001
63056|UA|45.00|20231001
63057|UB|75.00|20231001
63057|UA|45.00|20231001
63064|UB|75.00|20231001
63064|UA|45.00|20231001
63066|UB|75.00|20231001
63066|UA|45.00|20231001
63075|UB|75.00|20231001
63075|UA|45.00|20231001
63077|UB|75.00|20231001
63077|UA|45.00|20231001
63078|UB|75.00|20231001
63078|UA|45.00|20231001
63081|UB|75.00|20231001
63081|UA|45.00|20231001
63082|UB|75.00|20231001
63082|UA|45.00|20231001
63085|UB|75.00|20231001
63085|UA|45.00|20231001
63086|UB|75.00|20231001
63086|UA|45.00|20231001
63087|UB|75.00|20231001
63087|UA|45.00|20231001
63088|UB|75.00|20231001
63088|UA|45.00|20231001
63090|UB|75.00|20231001
63090|UA|45.00|20231001
63091|UB|75.00|20231001
63091|UA|45.00|20231001
63101|UA|45.00|20231001
63101|UB|75.00|20231001
63102|UA|45.00|20231001
63102|UB|75.00|20231001
63103|UA|45.00|20231001
63103|UB|75.00|20231001
63172|UB|75.00|20231001
63172|UA|45.00|20231001
63173|UB|75.00|20231001
63173|UA|45.00|20231001
63180|UB|75.00|20231001
63180|UA|45.00|20231001
63182|UB|75.00|20231001
63182|UA|45.00|20231001
63185|UB|75.00|20231001
63185|UA|45.00|20231001
63190|UB|75.00|20231001
63190|UA|45.00|20231001
63191|UB|75.00|20231001
63191|UA|45.00|20231001
63194|UB|75.00|20231001
63194|UA|45.00|20231001
63195|UB|75.00|20231001
63195|UA|45.00|20231001
63196|UB|75.00|20231001
63196|UA|45.00|20231001
63197|UB|75.00|20231001
63197|UA|45.00|20231001
63198|UB|75.00|20231001
63198|UA|45.00|20231001
63199|UB|75.00|20231001
63199|UA|45.00|20231001
63200|UB|75.00|20231001
63200|UA|45.00|20231001
63251|UB|75.00|20231001
63251|UA|45.00|20231001
63252|UB|75.00|20231001
63252|UA|45.00|20231001
63265|UB|75.00|20231001
63265|UA|45.00|20231001
63266|UB|75.00|20231001
63266|UA|45.00|20231001
63267|UB|75.00|20231001
63267|UA|45.00|20231001
63268|UB|75.00|20231001
63268|UA|45.00|20231001
63270|UB|75.00|20231001
63270|UA|45.00|20231001
63271|UB|75.00|20231001
63271|UA|45.00|20231001
63272|UB|75.00|20231001
63272|UA|45.00|20231001
63273|UB|75.00|20231001
63273|UA|45.00|20231001
63275|UB|75.00|20231001
63275|UA|45.00|20231001
63276|UB|75.00|20231001
63276|UA|45.00|20231001
63277|UB|75.00|20231001
63277|UA|45.00|20231001
63278|UB|75.00|20231001
63278|UA|45.00|20231001
63280|UB|75.00|20231001
63280|UA|45.00|20231001
63281|UB|75.00|20231001
63281|UA|45.00|20231001
63282|UB|75.00|20231001
63282|UA|45.00|20231001
63283|UB|75.00|20231001
63283|UA|45.00|20231001
63285|UB|75.00|20231001
63285|UA|45.00|20231001
63286|UB|75.00|20231001
63286|UA|45.00|20231001
63287|UB|75.00|20231001
63287|UA|45.00|20231001
63290|UB|75.00|20231001
63290|UA|45.00|20231001
63295|UA|45.00|20231001
63295|UB|75.00|20231001
63301|UB|75.00|20231001
63301|UA|45.00|20231001
63302|UB|75.00|20231001
63302|UA|45.00|20231001
63303|UB|75.00|20231001
63303|UA|45.00|20231001
63304|UB|75.00|20231001
63304|UA|45.00|20231001
63305|UB|75.00|20231001
63305|UA|45.00|20231001
63306|UB|75.00|20231001
63306|UA|45.00|20231001
63307|UB|75.00|20231001
63307|UA|45.00|20231001
63308|UB|75.00|20231001
63308|UA|45.00|20231001
63610|UB|65.00|20231001
63610|UA|35.00|20231001
63615|UB|65.00|20231001
63615|UA|35.00|20231001
63620|UA|25.00|20231001
63620|UB|55.00|20231001
63621|UB|55.00|20231001
63621|UA|25.00|20231001
63650|UA|40.00|20231001
63650|UB|70.00|20231001
63655|UA|30.00|20231001
63655|UB|60.00|20231001
63661|UB|60.00|20231001
63661|UA|30.00|20231001
63662|UB|60.00|20231001
63662|UA|30.00|20231001
63663|UB|60.00|20231001
63663|UA|30.00|20231001
63664|UB|60.00|20231001
63664|UA|30.00|20231001
63685|UA|30.00|20231001
63685|UB|60.00|20231001
63688|UA|15.00|20231001
63688|UB|45.00|20231001
63700|UA|35.00|20231001
63700|UB|65.00|20231001
63702|UA|40.00|20231001
63702|UB|70.00|20231001
63704|UA|35.00|20231001
63704|UB|65.00|20231001
63706|UA|40.00|20231001
63706|UB|70.00|20231001
63707|UA|40.00|20231001
63707|UB|70.00|20231001
63709|UA|45.00|20231001
63709|UB|75.00|20231001
63710|UA|35.00|20231001
63710|UB|65.00|20231001
63740|UA|40.00|20231001
63740|UB|70.00|20231001
63741|UA|35.00|20231001
63741|UB|65.00|20231001
63744|UA|35.00|20231001
63744|UB|65.00|20231001
63746|UA|25.00|20231001
63746|UB|60.00|20231001
64402|UB|12.00|20231001
64402|UA|12.00|20231001
64405|UB|12.00|20231001
64405|UA|12.00|20231001
64408|UB|12.00|20231001
64408|UA|12.00|20231001
64410|UB|12.00|20231001
64410|UA|12.00|20231001
64413|UB|12.00|20231001
64413|UA|12.00|20231001
64415|UB|12.00|20231001
64415|UA|12.00|20231001
64416|UB|12.00|20231001
64416|UA|12.00|20231001
64417|UB|12.00|20231001
64417|UA|12.00|20231001
64418|UB|12.00|20231001
64418|UA|12.00|20231001
64420|UB|12.00|20231001
64420|UA|12.00|20231001
64421|UB|12.00|20231001
64421|UA|12.00|20231001
64425|UB|12.00|20231001
64425|UA|12.00|20231001
64430|UB|12.00|20231001
64430|UA|12.00|20231001
64435|UB|12.00|20231001
64435|UA|12.00|20231001
64445|UB|12.00|20231001
64445|UA|12.00|20231001
64447|UB|15.00|20231001
64447|UA|15.00|20231001
64448|UB|15.00|20231001
64448|UA|15.00|20231001
64449|UA|15.00|20231001
64449|UB|15.00|20231001
64450|UA|12.00|20231001
64450|UB|12.00|20231001
64451|UA|23.00|20231001
64451|UB|23.00|20231001
64454|UA|23.00|20231001
64454|UB|23.00|20231001
64455|UB|23.00|20231001
64455|UA|23.00|20231001
64462|UB|12.00|20231001
64462|UA|12.00|20231001
64463|UB|12.00|20231001
64463|UA|12.00|20231001
64479|UA|12.00|20231001
64479|UB|12.00|20231001
64480|UA|12.00|20231001
64480|UB|12.00|20231001
64483|UA|12.00|20231001
64483|UB|12.00|20231001
64484|UA|12.00|20231001
64484|UB|12.00|20231001
64487|UB|8.00|20231001
64487|UA|8.00|20231001
64488|UB|8.00|20231001
64488|UA|8.00|20231001
64489|UB|8.00|20231001
64489|UA|8.00|20231001
64491|UB|12.00|20231001
64491|UA|12.00|20231001
64492|UB|12.00|20231001
64492|UA|12.00|20231001
64493|UB|12.00|20231001
64493|UA|12.00|20231001
64494|UB|12.00|20231001
64494|UA|12.00|20231001
64495|UB|12.00|20231001
64495|UA|12.00|20231001
64508|UB|17.00|20231001
64508|UA|17.00|20231001
64510|UB|17.00|20231001
64510|UA|17.00|20231001
64517|UB|17.00|20231001
64517|UA|17.00|20231001
64520|UB|17.00|20231001
64520|UA|17.00|20231001
64530|UB|17.00|20231001
64530|UA|17.00|20231001
64555|UB|75.00|20231001
64555|UA|45.00|20231001
64561|UB|75.00|20231001
64561|UA|45.00|20231001
64566|UB|75.00|20231001
64566|UA|45.00|20231001
64568|UB|75.00|20231001
64568|UA|45.00|20231001
64569|UB|75.00|20231001
64569|UA|45.00|20231001
64570|UB|75.00|20231001
64570|UA|45.00|20231001
64575|UB|75.00|20231001
64575|UA|45.00|20231001
64580|UB|75.00|20231001
64580|UA|45.00|20231001
64581|UB|75.00|20231001
64581|UA|45.00|20231001
64582|UB|75.00|20231001
64582|UA|45.00|20231001
64583|UB|75.00|20231001
64583|UA|45.00|20231001
64584|UB|75.00|20231001
64584|UA|45.00|20231001
64585|UB|75.00|20231001
64585|UA|45.00|20231001
64590|UB|75.00|20231001
64590|UA|45.00|20231001
64595|UB|75.00|20231001
64595|UA|45.00|20231001
64605|UB|50.00|20231001
64605|UA|20.00|20231001
64610|UB|50.00|20231001
64610|UA|20.00|20231001
64611|UB|50.00|20231001
64611|UA|20.00|20231001
64612|UB|50.00|20231001
64612|UA|20.00|20231001
64615|UB|50.00|20231001
64615|UA|20.00|20231001
64616|UB|50.00|20231001
64616|UA|20.00|20231001
64617|UB|50.00|20231001
64617|UA|20.00|20231001
64620|UB|50.00|20231001
64620|UA|20.00|20231001
64624|UB|50.00|20231001
64624|UA|20.00|20231001
64625|UB|50.00|20231001
64625|UA|20.00|20231001
64628|UB|50.00|20231001
64628|UA|20.00|20231001
64629|UB|50.00|20231001
64629|UA|20.00|20231001
64630|UB|50.00|20231001
64630|UA|20.00|20231001
64632|UB|50.00|20231001
64632|UA|20.00|20231001
64633|UB|50.00|20231001
64633|UA|20.00|20231001
64634|UB|50.00|20231001
64634|UA|20.00|20231001
64635|UB|50.00|20231001
64635|UA|20.00|20231001
64636|UB|50.00|20231001
64636|UA|20.00|20231001
64640|UB|50.00|20231001
64640|UA|20.00|20231001
64642|UB|50.00|20231001
64642|UA|20.00|20231001
64643|UB|50.00|20231001
64643|UA|20.00|20231001
64644|UB|50.00|20231001
64644|UA|20.00|20231001
64645|UB|50.00|20231001
64645|UA|20.00|20231001
64646|UB|50.00|20231001
64646|UA|20.00|20231001
64647|UB|50.00|20231001
64647|UA|20.00|20231001
64650|UB|50.00|20231001
64650|UA|20.00|20231001
64653|UB|50.00|20231001
64653|UA|20.00|20231001
